Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	Gold	ShopBuyPrice	RefinedVnum	RefineSet	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	Value0	Value1	Value2	Value3	Value4	Value5	Specular	GainSocketPercent	AddonType
71221	???	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_STACK | ANTI_PKDROP | ANTI_SELL	QUEST_USE | ITEM_QUEST	WEAR_SHIELD	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATTBONUS_BOSS	25	APPLY_ATTBONUS_MONSTER	25	APPLY_NONE	0	28800	20145	0	0	20145	0	0	0	0	1																																																															
40206	???	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_WOLFMAN | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_PKDROP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	100	0	0
40207	???	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_WOLFMAN | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_PKDROP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1	0	0	100	0	0
40208	???	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_PKDROP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2	0	0	100	0	0
40209	???	ITEM_COSTUME	COSTUME_WEAPON	3	ANTI_WOLFMAN | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_PKDROP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3	0	0	100	0	0
40210	???	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_PKDROP | ANTI_SAFEBOX	NONE	WEAR_BUFFI_WEAPON	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4	0	0	100	0	0
40211	???	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_PKDROP | ANTI_SAFEBOX	NONE	WEAR_BUFFI_WEAPON	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	5	0	0	100	0	0
40212	???	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_PKDROP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	8	0	0	100	0	0
61020	???	ITEM_QUEST	0	1	ANTI_SELL | ANTI_STACK | ANTI_GIVE | ANTI_MYSHOP | ANTI_PKDROP | ANTI_SAFEBOX	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34998	0	2592000	0	0	0	0	0	0						
61021	???	ITEM_QUEST	0	1	ANTI_SELL | ANTI_STACK | ANTI_GIVE | ANTI_MYSHOP | ANTI_PKDROP | ANTI_SAFEBOX	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34999	0	2592000	0	0	0	0	0	0						
61022	???	ITEM_QUEST	0	1	ANTI_SELL | ANTI_STACK | ANTI_GIVE | ANTI_MYSHOP | ANTI_PKDROP | ANTI_SAFEBOX	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34998	0	604800	0	0	0	0	0	0						
61023	???	ITEM_QUEST	0	1	ANTI_SELL | ANTI_STACK | ANTI_GIVE | ANTI_MYSHOP | ANTI_PKDROP | ANTI_SAFEBOX	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34999	0	604800	0	0	0	0	0	0						
61024	???	ITEM_QUEST	0	1	ANTI_SELL | ANTI_STACK	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34998	0	0	0	0	0	0	0	0						
61025	???	ITEM_QUEST	0	1	ANTI_SELL | ANTI_STACK	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34999	0	0	0	0	0	0	0	0						
53452	???	ITEM_BLEND	0	1	NONE	ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	LEVEL	1	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	8	0	0	1	0	0	0	0	0
53453	???	ITEM_BLEND	0	1	NONE	ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	LEVEL	1	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	7	0	0	1	0	0	0	0	0
8754	???	ITEM_ACCESSORY	ACCESSORY_RING	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_PKDROP | ANTI_SAFEBOX	NONE	WEAR_SHIELD	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_ATTBONUS_METIN	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
8755	???	ITEM_ACCESSORY	ACCESSORY_LOLY	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_PKDROP | ANTI_SAFEBOX	NONE	WEAR_SHIELD	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_ATTBONUS_METIN	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
8756	???	ITEM_COSTUME	COSTUME_PET	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_PKDROP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	28800	34903	0	0	0	0	0	0	0																																																																
8757	???	ITEM_COSTUME	COSTUME_PET	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_PKDROP | ANTI_SAFEBOX	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	28800	34904	0	0	0	0	0	0	0																																																																
8758	???	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_PKDROP | ANTI_SAFEBOX	QUEST_USE | ITEM_QUEST	WEAR_SHIELD	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	28800	20148	0	0	20148	0	0	0	0	1																																																															
8759	???	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP | ANTI_PKDROP | ANTI_SAFEBOX	QUEST_USE | ITEM_QUEST	WEAR_SHIELD	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	28800	20149	0	0	20149	0	0	0	0	1																																																															
26999	???	ITEM_USE	USE_SPECIAL	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
8760	???	ITEM_COSTUME	COSTUME_PET	1	ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	1728000	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	20	APPLY_ATTBONUS_METIN	15	APPLY_ATTBONUS_BOSS	10	28800	34905	0	0	0	0	0	0	0																																																																
8761	???	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_STACK | ANTI_PKDROP | ANTI_SELL	QUEST_USE | ITEM_QUEST	WEAR_SHIELD	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	1728000	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	20	APPLY_ATTBONUS_METIN	15	APPLY_ATTBONUS_BOSS	10	28800	20153	0	0	20153	0	0	0	0	1																																																															
43040	???	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_PKDROP | ANTI_SAVE | ANTI_SELL | ANTI_GET | ANTI_FEMALE	NONE	WEAR_BUFFI_BODY	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	1728000	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	43040	0	0	100	0	0
43041	???	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_PKDROP | ANTI_SAVE | ANTI_SELL | ANTI_GET | ANTI_MALE	NONE	NONE	WEAR_BUFFI_BODY	0	0	0	0	0	REAL_TIME_FIRST_USE	1728000	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	43041	0	0	100	0	0
43042	???	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_STACK | ANTI_PKDROP | ANTI_SAVE | ANTI_SELL | ANTI_GET | ANTI_FEMALE	NONE	WEAR_BUFFI_HAIR	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	1728000	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	43042	0	0	100	0	0
43043	???	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_STACK | ANTI_PKDROP | ANTI_SAVE | ANTI_SELL | ANTI_GET | ANTI_MALE	NONE	WEAR_BUFFI_HAIR	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	1728000	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	43043	0	0	100	0	0
40213	???	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_WOLFMAN | ANTI_MUDANG | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	1728000	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	100	0	0
40214	???	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_WOLFMAN | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	1728000	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1	0	0	100	0	0
40215	???	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	1728000	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2	0	0	100	0	0
40216	???	ITEM_COSTUME	COSTUME_WEAPON	3	ANTI_WOLFMAN | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	1728000	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3	0	0	100	0	0
40217	???	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	1728000	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4	0	0	100	0	0
40218	???	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	1728000	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	5	0	0	100	0	0
40219	???	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	1728000	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	8	0	0	100	0	0
8762	???	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_STACK | ANTI_PKDROP | ANTI_SELL	QUEST_USE | ITEM_QUEST	WEAR_SHIELD	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	1728000	LIMIT_NONE	0	APPLY_ENCHANT_ICE	15	APPLY_ATTBONUS_MONSTER	15	APPLY_ATTBONUS_METIN	15	28800	20154	0	0	20154	0	0	0	0	1																																																															
8763	???	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_STACK | ANTI_PKDROP | ANTI_SELL	QUEST_USE | ITEM_QUEST	WEAR_SHIELD	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	1728000	LIMIT_NONE	0	APPLY_ENCHANT_FIRE	15	APPLY_ATTBONUS_MONSTER	15	APPLY_ATTBONUS_METIN	15	28800	20155	0	0	20155	0	0	0	0	1																																																															
8764	???	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_STACK | ANTI_PKDROP | ANTI_SELL	QUEST_USE | ITEM_QUEST	WEAR_SHIELD	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	1728000	LIMIT_NONE	0	APPLY_ENCHANT_WIND	15	APPLY_ATTBONUS_MONSTER	15	APPLY_ATTBONUS_METIN	15	28800	20156	0	0	20156	0	0	0	0	1																																																															
8765	???	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_STACK | ANTI_PKDROP | ANTI_SELL	QUEST_USE | ITEM_QUEST	WEAR_SHIELD	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	1728000	LIMIT_NONE	0	APPLY_ENCHANT_EARTH	15	APPLY_ATTBONUS_MONSTER	15	APPLY_ATTBONUS_METIN	15	28800	20157	0	0	20157	0	0	0	0	1																																																															
8766	???	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_STACK | ANTI_PKDROP | ANTI_SELL	QUEST_USE | ITEM_QUEST	WEAR_SHIELD	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	1728000	LIMIT_NONE	0	APPLY_ENCHANT_DARK	15	APPLY_ATTBONUS_MONSTER	15	APPLY_ATTBONUS_METIN	15	28800	20158	0	0	20158	0	0	0	0	1																																																															
8767	???	ITEM_COSTUME	COSTUME_MOUNT	1	ANTI_STACK | ANTI_PKDROP | ANTI_SELL	QUEST_USE | ITEM_QUEST	WEAR_SHIELD	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	1728000	LIMIT_NONE	0	APPLY_ENCHANT_ELECT	15	APPLY_ATTBONUS_MONSTER	15	APPLY_ATTBONUS_METIN	15	28800	20159	0	0	20159	0	0	0	0	1																																																															
43044	???	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_PKDROP | ANTI_SELL | ANTI_FEMALE	NONE	WEAR_BUFFI_BODY	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATTBONUS_HUMAN	15	APPLY_NORMAL_HIT_DAMAGE_BONUS	5	APPLY_NONE	0	0	0	0	43044	0	0	100	0	0
43045	???	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_PKDROP | ANTI_SELL | ANTI_GET | ANTI_MALE	NONE	WEAR_BUFFI_BODY	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATTBONUS_HUMAN	15	APPLY_NORMAL_HIT_DAMAGE_BONUS	5	APPLY_NONE	0	0	0	0	43045	0	0	100	0	0
43046	???	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_STACK | ANTI_PKDROP | ANTI_SELL | ANTI_FEMALE	NONE	WEAR_BUFFI_HAIR	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATTBONUS_HUMAN	15	APPLY_SKILL_DAMAGE_BONUS	5	APPLY_NONE	0	0	0	0	43046	0	0	100	0	0
43047	???	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_STACK | ANTI_PKDROP | ANTI_SELL | ANTI_MALE	NONE	WEAR_BUFFI_HAIR	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATTBONUS_HUMAN	15	APPLY_SKILL_DAMAGE_BONUS	5	APPLY_NONE	0	0	0	0	43047	0	0	100	0	0
40220	???	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_WOLFMAN | ANTI_MUDANG | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATTBONUS_HUMAN	15	APPLY_ATT_GRADE_BONUS	50	APPLY_NONE	0	0	0	0	0	0	0	100	0	0
40221	???	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_WOLFMAN | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATTBONUS_HUMAN	15	APPLY_ATT_GRADE_BONUS	50	APPLY_NONE	0	0	0	0	1	0	0	100	0	0
40222	???	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATTBONUS_HUMAN	15	APPLY_ATT_GRADE_BONUS	50	APPLY_NONE	0	0	0	0	2	0	0	100	0	0
40223	???	ITEM_COSTUME	COSTUME_WEAPON	3	ANTI_WOLFMAN | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATTBONUS_HUMAN	15	APPLY_ATT_GRADE_BONUS	50	APPLY_NONE	0	0	0	0	3	0	0	100	0	0
40224	???	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	WEAR_BUFFI_WEAPON	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATTBONUS_HUMAN	15	APPLY_ATT_GRADE_BONUS	50	APPLY_NONE	0	0	0	0	4	0	0	100	0	0
40225	???	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	WEAR_BUFFI_WEAPON	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATTBONUS_HUMAN	15	APPLY_ATT_GRADE_BONUS	50	APPLY_NONE	0	0	0	0	5	0	0	100	0	0
40226	???	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_STACK | ANTI_PKDROP | ANTI_SELL	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATTBONUS_HUMAN	15	APPLY_ATT_GRADE_BONUS	50	APPLY_NONE	0	0	0	0	8	0	0	100	0	0
4399	???	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE | ANTI_PKDROP | ANTI_SELL	NONE	NONE	300	500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
4400	???	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE | ANTI_PKDROP | ANTI_SELL	NONE	NONE	300	500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
4401	???	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE | ANTI_PKDROP | ANTI_SELL	NONE	NONE	300	500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
4402	???	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE | ANTI_PKDROP | ANTI_SELL	NONE	NONE	300	500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
4403	???	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE | ANTI_PKDROP | ANTI_SELL	NONE	NONE	300	500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
4404	???	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE | ANTI_PKDROP | ANTI_SELL	NONE	NONE	300	500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
4405	???	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE | ANTI_PKDROP | ANTI_SELL	NONE	NONE	300	500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
4406	???	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE | ANTI_PKDROP | ANTI_SELL	NONE	NONE	300	500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
4407	???	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE | ANTI_PKDROP | ANTI_SELL	NONE	NONE	300	500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
4408	???	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE | ANTI_PKDROP | ANTI_SELL	NONE	NONE	300	500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
4409	???	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE | ANTI_PKDROP | ANTI_SELL	NONE	NONE	300	500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
4410	???	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE | ANTI_PKDROP | ANTI_SELL	NONE	NONE	300	500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
4411	???	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE | ANTI_PKDROP | ANTI_SELL	NONE	NONE	300	500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
4432	???	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE | ANTI_PKDROP | ANTI_SELL	NONE	NONE	300	500	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
43052	???	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_PKDROP | ANTI_SELL | ANTI_FEMALE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATTBONUS_HUMAN	15	APPLY_NORMAL_HIT_DAMAGE_BONUS	5	APPLY_NONE	0	0	0	0	43052	0	0	100	0	0
43053	???	ITEM_COSTUME	COSTUME_BODY	2	ANTI_STACK | ANTI_PKDROP | ANTI_SELL | ANTI_GET | ANTI_MALE	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_ATTBONUS_HUMAN	15	APPLY_NORMAL_HIT_DAMAGE_BONUS	5	APPLY_NONE	0	0	0	0	43053	0	0	100	0	0
